name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
KC294204,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
KC294202,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
KC294201,2III_B,10723,1,10723,dengue virus type 2,,III,100,B,100,,,,
KC294200,2III_B,10724,1,10723,dengue virus type 2,,III,100,B,100,,,,
JX470186,2II_D.2,10723,1,10723,dengue virus type 2,,II,100,D,100,2,100,,
FJ850085,2III,10677,23,10699,dengue virus type 2,,III,100,Could not assign,,,,,
JX475906,2II_A.2.1,10670,1,10670,dengue virus type 2,,II,100,A,100,2,100,,
FJ850088,2III,10667,33,10699,dengue virus type 2,,III,100,Could not assign,,,,1,100
KF704358,dengue virus type 2,10176,97,10272,dengue virus type 2,,Related to but not part of IV,,,,,,,
KF704357,dengue virus type 2,10176,97,10272,dengue virus type 2,,Related to but not part of IV,,,,,,,
KF704356,dengue virus type 2,10176,97,10272,dengue virus type 2,,Related to but not part of IV,,,,,,,
KF704355,dengue virus type 2,10176,97,10272,dengue virus type 2,,Related to but not part of IV,,,,,,,
KF704354,dengue virus type 2,10176,97,10272,dengue virus type 2,,Related to but not part of IV,,,,,,,
KF041232,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,100,,
FJ850091,2III_C,10678,23,10700,dengue virus type 2,,III,100,C,100,Could not assign,,,
KF041233,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,99,,
KF955395,2III_D,10649,54,10700,dengue virus type 2,,III,100,D,100,Related to but not part of 1,,,
KF955373,2III_B,10991,72,10723,dengue virus type 2,,III,100,B,100,,,,
KF955372,2III_B,10646,50,10697,dengue virus type 2,,III,100,B,100,,,,
KF955366,2III_D.1.1,10658,44,10700,dengue virus type 2,,III,100,D,100,1,100,,
KF041234,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,100,1,100
KF955365,2III_D.2,10780,65,10723,dengue virus type 2,,III,100,D,100,2,100,,
KF955363,2III,10531,23,10553,dengue virus type 2,,III,100,Related to but not part of B,,,,,
KF955362,2III_D.1.3,10740,1,10723,dengue virus type 2,,III,100,D,100,1,100,,
KF041235,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,99,3,100
KF041236,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,100,,
KJ918750,2I,10723,1,10723,dengue virus type 2,,I,100,,,,,,
EU056810,2II_B,10723,1,10723,dengue virus type 2,,II,100,B,100,,,,
KF041237,2II_A.1,10723,1,10723,dengue virus type 2,,II,100,A,100,1,100,,
FJ850105,2III_D.2,10678,23,10700,dengue virus type 2,,III,100,D,100,2,100,,
FJ850106,2III_D.2,10677,23,10699,dengue virus type 2,,III,100,D,100,2,100,,
FJ850107,2III_D.2,10667,34,10700,dengue virus type 2,,III,100,D,100,2,100,,
JN851124,2II,10176,97,10272,dengue virus type 2,,II,100,Related to but not part of E,,,,,
JN851123,2II,10176,97,10272,dengue virus type 2,,II,100,Related to but not part of F,,,,,
JN851118,2II_E.1,10176,97,10272,dengue virus type 2,,II,100,E,100,1,100,,
JN851116,2II_E.1,10176,97,10272,dengue virus type 2,,II,100,E,100,1,100,,
FJ850108,2III_D.2,10664,35,10700,dengue virus type 2,,III,100,D,100,2,100,,
JN851115,2II_E.1,10176,97,10272,dengue virus type 2,,II,100,E,100,1,100,,
GU370050,2II_E.1,10200,97,10296,dengue virus type 2,,II,100,E,100,1,100,,
JQ045686,2V_A,10702,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
JQ045685,2V_A,10691,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
JQ045684,2V_A,10702,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
JQ045683,2V_A,10688,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
JQ045682,2V_A,10698,23,10723,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
JQ045674,2V_A,10700,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
JQ045672,2V_A,10631,23,10723,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ850112,2III_D.2,10702,1,10702,dengue virus type 2,,III,100,D,100,2,100,,
FJ850115,2III_D.1.3,10678,23,10699,dengue virus type 2,,III,100,D,100,1,100,,
FJ850116,2III_D.1.1,10660,23,10680,dengue virus type 2,,III,100,D,100,1,100,3,100
FJ850117,2III_D,10679,23,10700,dengue virus type 2,,III,100,D,100,Related to but not part of 1,,1,100
FJ850118,2III_D.1,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
FJ850119,2III_D.1,10678,23,10699,dengue virus type 2,,III,100,D,100,1,100,Related to but not part of 3,
FJ850120,2III_D,10679,23,10700,dengue virus type 2,,III,100,D,100,Related to but not part of 1,,Could not assign,
JN819419,2III,10601,47,10648,dengue virus type 2,,III,100,Could not assign,,,,,
FJ432724,2V_A,10663,38,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
FJ850121,2III_D.1,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
FJ687447,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,56,Could not assign,,Could not assign,
FJ687441,2V_A,10679,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ687440,2V_A,10679,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ687434,2V_E,10679,23,10700,dengue virus type 2,,V,100,E,100,,,,
FJ639718,2V_A,10703,1,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ639717,2V_A,10678,23,10699,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ639708,2V_A,10677,23,10699,dengue virus type 2,,V,100,A,97,Could not assign,,,
FJ639704,2V_A,10672,28,10699,dengue virus type 2,,V,100,A,60,Could not assign,,,
FJ639703,2III_A,10663,36,10700,dengue virus type 2,,III,100,A,100,Could not assign,,,
FJ639702,2III_A,10667,34,10700,dengue virus type 2,,III,100,A,100,Could not assign,,,
FJ859028,2V_A,10663,35,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ639701,2III_A,10681,23,10700,dengue virus type 2,,III,100,A,100,Could not assign,,,
FJ639700,2III_A,10679,23,10698,dengue virus type 2,,III,100,A,100,Could not assign,,,
FJ639697,2III_A,10667,33,10699,dengue virus type 2,,III,100,A,100,Could not assign,,,
FJ432726,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ639837,2III_D.1.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,,
FJ639833,2III_D.1.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,1,100
FJ639829,2V_E,10679,23,10700,dengue virus type 2,,V,100,E,100,,,1,100
FJ639830,2V_E,10679,23,10700,dengue virus type 2,,V,100,E,100,,,,
FJ639828,2V_E,10670,23,10691,dengue virus type 2,,V,100,E,100,,,,
FJ639788,2III_D,10678,23,10699,dengue virus type 2,,III,100,D,100,Related to but not part of 3,,,
FJ639783,2III_D,10679,23,10700,dengue virus type 2,,III,100,D,100,Related to but not part of 3,,,
FJ639734,2III_D.2,10647,35,10680,dengue virus type 2,,III,100,D,100,2,100,,
FJ639733,2III_D.2,10670,23,10692,dengue virus type 2,,III,100,D,100,2,100,,
FJ639732,2III_D.2,10630,33,10661,dengue virus type 2,,III,100,D,100,2,100,,
FJ478455,2III_D.1.1,10678,23,10698,dengue virus type 2,,III,100,D,100,1,100,,
FJ410288,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,1,100
FJ410241,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ410237,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ410228,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ410219,2V_A,10668,33,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
FJ410208,2V_A,10674,21,10699,dengue virus type 2,,V,100,A,100,Could not assign,,,
MW577850,2III_C,10719,5,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577849,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577848,2III_C,10720,4,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
FJ390390,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
FJ390385,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,3,100
FJ390384,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
MW577834,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577833,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577832,2III_C,10723,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
EU726770,2III_B,10679,23,10700,dengue virus type 2,,III,100,B,100,,,,
MW577831,2III_C,10725,1,10723,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577830,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,,
MW577829,2III_C.1.1,10721,4,10723,dengue virus type 2,,III,100,C,100,1,100,1,98
MW577828,2III_C.1.1,10721,4,10723,dengue virus type 2,,III,100,C,100,1,100,1,79
EU687235,2III_B,10677,23,10699,dengue virus type 2,,III,100,B,100,,,1,76
EU687230,2III_B,10674,26,10700,dengue virus type 2,,III,100,B,100,,,,
EU687228,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
MW577826,2III_C.1.1,10723,3,10723,dengue virus type 2,,III,100,C,100,1,100,,
MW577825,2III_C.1.1,10724,2,10723,dengue virus type 2,,III,100,C,100,1,100,1,98
EU687227,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,1,83
MW577824,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,,
EU687225,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,1,78
EU687224,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
MW577823,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,,
MW577822,2III_C.1.1,10725,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,78
MW577821,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,82
EU687223,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,1,77
MW577820,2III_C.1.1,10722,4,10723,dengue virus type 2,,III,100,C,100,1,100,,
EU687222,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,1,83
EU687220,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
MW577819,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,,
MW577818,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,79
MW577817,2III_C.1.1,10725,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,79
MW577816,2III_C.1.1,10724,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,74
EU687217,2III_C,10678,23,10700,dengue virus type 2,,III,100,C,100,Related to but not part of 1,,1,80
EU687212,2III_C,10668,33,10700,dengue virus type 2,,III,100,C,100,Could not assign,,,
MW577815,2III_C.1.1,10725,1,10723,dengue virus type 2,,III,100,C,100,1,100,,
MW577813,2III_C.1.1,10725,1,10723,dengue virus type 2,,III,100,C,100,1,100,1,78
MW577814,2III_C.1.1,10716,9,10723,dengue virus type 2,,III,100,C,100,1,100,1,88
MW577811,2III_C.1.1,10722,4,10723,dengue virus type 2,,III,100,C,100,1,100,1,76
EU677149,2V_A,10661,38,10700,dengue virus type 2,,V,100,A,100,Could not assign,,1,98
EU677146,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU660417,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU660413,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU660399,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU596497,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
EU596491,2III_C,10678,23,10700,dengue virus type 2,,III,100,C,100,Related to but not part of 1,,1,100
EU596490,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU596485,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU596483,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
EU569721,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,1,100
EU569716,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU569711,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU569708,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU569705,2III,10663,38,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU569701,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
EU569703,2III_B,10663,35,10699,dengue virus type 2,,III,100,B,100,,,1,100
EU569700,2III_D.1.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,,
EU569697,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU569695,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU569692,2III_D.1.1,10674,28,10699,dengue virus type 2,,III,100,D,100,1,100,1,100
EU529700,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,1,100
EU529694,2III,10678,23,10699,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU529693,2III_B,10639,23,10661,dengue virus type 2,,III,100,B,100,,,,
EU482786,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482782,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482773,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
EU482761,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482760,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482754,2III_D.1.3,10668,32,10698,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482759,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482751,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482750,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482749,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482747,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,3,100
EU482743,2III,10679,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482745,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482742,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482738,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU482736,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482735,2III,10678,23,10700,dengue virus type 2,,III,100,Could not assign,,,,,
EU482732,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU482726,2III_C,10678,23,10700,dengue virus type 2,,III,100,C,100,Could not assign,,,
EU482701,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482692,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,,
EU482691,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482690,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482688,2III_D.1.3,10678,23,10699,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482686,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482684,2III_D.1.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482680,2III_D.1.3,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482675,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,3,100
EU482672,2II_D,10678,23,10700,dengue virus type 2,,II,100,D,100,Related to but not part of 2,,,
EU482671,2V_A,10660,41,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482668,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482667,2V_A,10661,40,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482663,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482659,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482655,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482654,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482653,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482651,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482649,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482648,2III_A.2,10678,23,10700,dengue virus type 2,,III,100,A,100,2,100,,
EU482646,2V_A,10660,41,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482644,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482642,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482637,2III_D.1.3,10678,23,10699,dengue virus type 2,,III,100,D,100,1,100,,
EU482635,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482634,2III_D.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482629,2III_D.1.3,10679,23,10700,dengue virus type 2,,III,100,D,100,1,100,Related to but not part of 2,
EU482628,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,3,100
EU482624,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482622,2III_D.1.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482621,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,1,100
EU482607,2III_D,10679,23,10700,dengue virus type 2,,III,100,D,100,Related to but not part of 3,,1,100
EU482606,2III_D.2,10668,33,10700,dengue virus type 2,,III,100,D,100,2,100,,
EU482605,2III_D.2,10679,23,10701,dengue virus type 2,,III,100,D,100,2,100,,
EU482604,2III_D.2,10678,23,10700,dengue virus type 2,,III,100,D,100,2,100,,
EU482603,2III_D.1,10679,23,10699,dengue virus type 2,,III,100,D,100,1,100,,
EU482601,2III_D.1.1,10680,23,10700,dengue virus type 2,,III,100,D,100,1,100,Related to but not part of 2,
EU482594,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,1,100
EU482587,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482585,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482583,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482577,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482569,2III,10678,23,10700,dengue virus type 2,,III,100,Related to but not part of B,,,,,
EU482557,2III_B,10639,23,10661,dengue virus type 2,,III,100,B,100,,,,
EU482550,2III_B,10678,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU482549,2III_B,10679,23,10700,dengue virus type 2,,III,100,B,100,,,,
EU482541,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482475,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482473,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482471,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
EU482470,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482465,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482450,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Could not assign,,,
EU482446,2V_A,10678,23,10700,dengue virus type 2,,V,100,A,100,Related to but not part of 3,,,
MW512498,2II_F.1,10721,1,10723,dengue virus type 2,,II,100,F,100,1,100,,
MW512497,2II_F.1,10721,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512496,2II_F.1,10721,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512494,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512493,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512492,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512491,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MW512490,2II_A.2.1,10723,1,10723,dengue virus type 2,,II,100,A,100,2,100,Related to but not part of 1,
MW512489,2II_C.1,10723,1,10723,dengue virus type 2,,II,100,C,100,1,100,1,100
